PS C:\dev\mystimath\conjectura\magic-square-of-squares-3x3> python src/search_non_square_center_v2.py --max-root 10000
Profil B2-1
  cible      : racines extérieures <= 50,000
  objectif   : Dépasser proprement la borne 20 000.
  arrêt      : Stop si mur mémoire persistant après réécriture raisonnable.
Recherche B2 — centre non nécessairement carré
  max-root           : 10,000
  center-block-size  : 200,000
  moduli             : [8, 3, 5, 7, 11]
  primitive-only     : False
  distinct-roots     : False
  out                : (aucune sortie CSV)
  [ 9827.7s] centers=12,306,386  results=0  rate=1,252 centers/s
  [ 9853.8s] centers=12,321,544  results=0  rate=1,250 centers/s
  [ 9879.5s] centers=12,336,654  results=0  rate=1,249 centers/s
  [ 9905.6s] centers=12,351,539  results=0  rate=1,247 centers/s
  [ 9931.6s] centers=12,366,309  results=0  rate=1,245 centers/s
  [ 9958.5s] centers=12,380,989  results=0  rate=1,243 centers/s
  [ 9984.3s] centers=12,395,534  results=0  rate=1,241 centers/s
  [10010.4s] centers=12,409,948  results=0  rate=1,240 centers/s
  [10036.1s] centers=12,424,215  results=0  rate=1,238 centers/s
  [10062.0s] centers=12,438,357  results=0  rate=1,236 centers/s
  [10087.7s] centers=12,452,394  results=0  rate=1,234 centers/s
  [10113.3s] centers=12,466,315  results=0  rate=1,233 centers/s
  [10139.0s] centers=12,480,058  results=0  rate=1,231 centers/s
  [10164.6s] centers=12,493,654  results=0  rate=1,229 centers/s
  [10190.3s] centers=12,507,169  results=0  rate=1,227 centers/s
  [10216.3s] centers=12,520,524  results=0  rate=1,226 centers/s
  [10241.9s] centers=12,533,781  results=0  rate=1,224 centers/s
  [10267.8s] centers=12,546,865  results=0  rate=1,222 centers/s
  [10293.8s] centers=12,559,884  results=0  rate=1,220 centers/s
  [10319.2s] centers=12,572,737  results=0  rate=1,218 centers/s
  [10345.0s] centers=12,585,449  results=0  rate=1,217 centers/s
  [10371.2s] centers=12,598,070  results=0  rate=1,215 centers/s
  [10397.2s] centers=12,610,554  results=0  rate=1,213 centers/s
  [10422.7s] centers=12,622,875  results=0  rate=1,211 centers/s
  [10449.0s] centers=12,635,078  results=0  rate=1,209 centers/s
  [10475.0s] centers=12,647,194  results=0  rate=1,207 centers/s
  [10500.6s] centers=12,659,181  results=0  rate=1,206 centers/s
  [10526.5s] centers=12,671,041  results=0  rate=1,204 centers/s
  [10552.4s] centers=12,682,748  results=0  rate=1,202 centers/s
  [10578.4s] centers=12,694,363  results=0  rate=1,200 centers/s
  [10604.5s] centers=12,705,828  results=0  rate=1,198 centers/s
  [10630.3s] centers=12,717,159  results=0  rate=1,196 centers/s
  [10656.2s] centers=12,728,367  results=0  rate=1,194 centers/s
  [10682.1s] centers=12,739,467  results=0  rate=1,193 centers/s
  [10707.9s] centers=12,750,374  results=0  rate=1,191 centers/s
  [10733.5s] centers=12,761,210  results=0  rate=1,189 centers/s
  [10759.1s] centers=12,771,966  results=0  rate=1,187 centers/s
  [10785.2s] centers=12,782,608  results=0  rate=1,185 centers/s
  [10810.8s] centers=12,793,062  results=0  rate=1,183 centers/s
  [10836.7s] centers=12,803,405  results=0  rate=1,181 centers/s
  [10862.2s] centers=12,813,597  results=0  rate=1,180 centers/s
  [10888.1s] centers=12,823,726  results=0  rate=1,178 centers/s
  [10913.7s] centers=12,833,671  results=0  rate=1,176 centers/s
  [10939.7s] centers=12,843,555  results=0  rate=1,174 centers/s
  [10966.6s] centers=12,853,278  results=0  rate=1,172 centers/s
  [10992.7s] centers=12,862,923  results=0  rate=1,170 centers/s
  [11018.6s] centers=12,872,415  results=0  rate=1,168 centers/s
  [11045.3s] centers=12,881,749  results=0  rate=1,166 centers/s
  [11072.3s] centers=12,890,997  results=0  rate=1,164 centers/s
  [11098.7s] centers=12,900,166  results=0  rate=1,162 centers/s
  [11125.2s] centers=12,909,160  results=0  rate=1,160 centers/s
  [11152.4s] centers=12,918,033  results=0  rate=1,158 centers/s
  [11178.9s] centers=12,926,744  results=0  rate=1,156 centers/s
  [11205.4s] centers=12,935,401  results=0  rate=1,154 centers/s
  [11231.6s] centers=12,943,949  results=0  rate=1,152 centers/s
  [11257.9s] centers=12,952,344  results=0  rate=1,151 centers/s
  [11284.0s] centers=12,960,618  results=0  rate=1,149 centers/s
  [11310.1s] centers=12,968,798  results=0  rate=1,147 centers/s
  [11335.9s] centers=12,976,807  results=0  rate=1,145 centers/s
  [11361.7s] centers=12,984,724  results=0  rate=1,143 centers/s
  [11387.5s] centers=12,992,534  results=0  rate=1,141 centers/s
  [11413.7s] centers=13,000,227  results=0  rate=1,139 centers/s
  [11439.6s] centers=13,007,783  results=0  rate=1,137 centers/s
  [11465.5s] centers=13,015,211  results=0  rate=1,135 centers/s
  [11491.7s] centers=13,022,558  results=0  rate=1,133 centers/s
  [11517.7s] centers=13,029,760  results=0  rate=1,131 centers/s
  [11543.9s] centers=13,036,837  results=0  rate=1,129 centers/s
  [11570.1s] centers=13,043,840  results=0  rate=1,127 centers/s
  [11596.0s] centers=13,050,708  results=0  rate=1,125 centers/s
  [11621.5s] centers=13,057,424  results=0  rate=1,124 centers/s
  [11647.3s] centers=13,064,059  results=0  rate=1,122 centers/s
  [11673.2s] centers=13,070,558  results=0  rate=1,120 centers/s
  [11699.3s] centers=13,076,952  results=0  rate=1,118 centers/s
  [11725.4s] centers=13,083,207  results=0  rate=1,116 centers/s
  [11751.2s] centers=13,089,372  results=0  rate=1,114 centers/s
  [11777.3s] centers=13,095,399  results=0  rate=1,112 centers/s
  [11802.9s] centers=13,101,347  results=0  rate=1,110 centers/s
  [11828.9s] centers=13,107,174  results=0  rate=1,108 centers/s
  [11854.7s] centers=13,112,816  results=0  rate=1,106 centers/s
  [11881.1s] centers=13,118,421  results=0  rate=1,104 centers/s
  [11907.1s] centers=13,123,883  results=0  rate=1,102 centers/s
  [11933.0s] centers=13,129,236  results=0  rate=1,100 centers/s
  [11958.7s] centers=13,134,460  results=0  rate=1,098 centers/s
  [11984.8s] centers=13,139,596  results=0  rate=1,096 centers/s
  [12011.2s] centers=13,144,540  results=0  rate=1,094 centers/s
  [12036.9s] centers=13,149,498  results=0  rate=1,092 centers/s
  [12063.1s] centers=13,154,249  results=0  rate=1,090 centers/s
  [12089.0s] centers=13,158,930  results=0  rate=1,089 centers/s
  [12114.8s] centers=13,163,471  results=0  rate=1,087 centers/s
  [12140.8s] centers=13,167,928  results=0  rate=1,085 centers/s
  [12167.0s] centers=13,172,252  results=0  rate=1,083 centers/s
  [12193.0s] centers=13,176,469  results=0  rate=1,081 centers/s
  [12218.7s] centers=13,180,574  results=0  rate=1,079 centers/s
  [12244.7s] centers=13,184,540  results=0  rate=1,077 centers/s
  [12270.7s] centers=13,188,463  results=0  rate=1,075 centers/s
  [12296.6s] centers=13,192,216  results=0  rate=1,073 centers/s
  [12322.1s] centers=13,195,862  results=0  rate=1,071 centers/s
  [12348.0s] centers=13,199,413  results=0  rate=1,069 centers/s
  [12373.6s] centers=13,202,844  results=0  rate=1,067 centers/s
  [12399.7s] centers=13,206,162  results=0  rate=1,065 centers/s
  [12425.9s] centers=13,209,405  results=0  rate=1,063 centers/s
  [12451.6s] centers=13,212,493  results=0  rate=1,061 centers/s
  [12477.3s] centers=13,215,474  results=0  rate=1,059 centers/s
  [12503.2s] centers=13,218,395  results=0  rate=1,057 centers/s
  [12528.8s] centers=13,221,170  results=0  rate=1,055 centers/s
  [12554.4s] centers=13,223,820  results=0  rate=1,053 centers/s
  [12580.1s] centers=13,226,386  results=0  rate=1,051 centers/s
  [12606.2s] centers=13,228,853  results=0  rate=1,049 centers/s
  [12631.7s] centers=13,231,199  results=0  rate=1,047 centers/s
  [12657.6s] centers=13,233,419  results=0  rate=1,045 centers/s
  [12683.4s] centers=13,235,530  results=0  rate=1,044 centers/s
  [12709.4s] centers=13,237,590  results=0  rate=1,042 centers/s
  [12735.3s] centers=13,239,507  results=0  rate=1,040 centers/s
  [12761.1s] centers=13,241,320  results=0  rate=1,038 centers/s
  [12787.1s] centers=13,243,004  results=0  rate=1,036 centers/s
  [12813.0s] centers=13,244,588  results=0  rate=1,034 centers/s
  [12838.5s] centers=13,246,083  results=0  rate=1,032 centers/s
  [12864.7s] centers=13,247,493  results=0  rate=1,030 centers/s
  [12890.2s] centers=13,248,778  results=0  rate=1,028 centers/s
  [12916.3s] centers=13,249,957  results=0  rate=1,026 centers/s
  [12941.8s] centers=13,251,033  results=0  rate=1,024 centers/s
  [12968.0s] centers=13,251,991  results=0  rate=1,022 centers/s
  [12993.5s] centers=13,252,846  results=0  rate=1,020 centers/s
  [13019.0s] centers=13,253,601  results=0  rate=1,018 centers/s
  [13044.8s] centers=13,254,256  results=0  rate=1,016 centers/s
  [13071.1s] centers=13,254,811  results=0  rate=1,014 centers/s
  [13096.7s] centers=13,255,266  results=0  rate=1,012 centers/s
  [13122.5s] centers=13,255,621  results=0  rate=1,010 centers/s
  [13148.1s] centers=13,255,876  results=0  rate=1,008 centers/s
  [13174.1s] centers=13,256,031  results=0  rate=1,006 centers/s
  [13199.9s] centers=13,256,086  results=0  rate=1,004 centers/s

Terminé.
  durée totale       : 13199.9s
  paires générées    : 24,995,000
  centres vus        : 13,256,086
  blocs de centres   : 500
  résultats gardés   : 0

Statistiques détaillées :
  candidate_centers_combined   : 1,676,050
  center_blocks                : 500
  centers_seen                 : 13,256,086
  centers_seen_in_block        : 13,256,086
  centers_too_sparse           : 11,580,036
  pairs_total                  : 24,995,000
  reject_non_magic             : 30,469,306

Rappel critère d'arrêt campagne :
  Stop si mur mémoire persistant après réécriture raisonnable.
